,name,yearmin,part_num,decade,5year
1849,Transportation - Land,1970,3,1970,1970
1850,Transportation - Land,1971,5,1970,1970
1851,Transportation - Land,1972,10,1970,1970
1852,Transportation - Land,1973,3,1970,1970
1853,Transportation - Land,1974,3,1970,1970
1854,Transportation - Land,1975,1,1970,1975
1855,Transportation - Land,1976,2,1970,1975
1856,Transportation - Land,1978,4,1970,1975
1857,Transportation - Land,1979,1,1970,1975
1858,Transportation - Land,1980,19,1980,1980
1859,Transportation - Land,1981,2,1980,1980
1860,Transportation - Land,1983,6,1980,1980
1861,Transportation - Land,1984,1,1980,1980
1862,Transportation - Land,1985,3,1980,1985
1863,Transportation - Land,1987,3,1980,1985
1864,Transportation - Land,1988,11,1980,1985
1865,Transportation - Land,1989,2,1980,1985
1866,Transportation - Land,1990,2,1990,1990
1867,Transportation - Land,1991,11,1990,1990
1868,Transportation - Land,1992,1,1990,1990
1869,Transportation - Land,1993,1,1990,1990
1870,Transportation - Land,1994,1,1990,1990
1871,Transportation - Land,1995,2,1990,1995
1872,Transportation - Land,1996,8,1990,1995
1873,Transportation - Land,1997,6,1990,1995
1874,Transportation - Land,1998,6,1990,1995
1875,Transportation - Land,1999,6,1990,1995
1876,Transportation - Land,2000,2,2000,2000
1877,Transportation - Land,2001,34,2000,2000
1878,Transportation - Land,2002,12,2000,2000
1879,Transportation - Land,2003,19,2000,2000
1880,Transportation - Land,2004,5,2000,2000
1881,Transportation - Land,2005,17,2000,2005
1882,Transportation - Land,2006,11,2000,2005
1883,Transportation - Land,2007,6,2000,2005
1884,Transportation - Land,2008,3,2000,2005
1885,Transportation - Land,2009,44,2000,2005
1886,Transportation - Land,2010,8,2010,2010
1887,Transportation - Land,2011,11,2010,2010
1888,Transportation - Land,2012,17,2010,2010
1889,Transportation - Land,2013,22,2010,2010
1890,Transportation - Land,2014,16,2010,2010
1891,Transportation - Land,2015,10,2010,2015
1892,Transportation - Land,2016,8,2010,2015
1893,Transportation - Land,2017,35,2010,2015
1894,Transportation - Land,2018,9,2010,2015
1895,Transportation - Land,2019,7,2010,2015
1896,Transportation - Land,2020,7,2020,2020
1897,Transportation - Land,2021,19,2020,2020
1898,Transportation - Land,2022,16,2020,2020
1899,Transportation - Land,2023,14,2020,2020
1900,Transportation - Sea and Air,1972,2,1970,1970
1901,Transportation - Sea and Air,1973,5,1970,1970
1902,Transportation - Sea and Air,1974,5,1970,1970
1903,Transportation - Sea and Air,1976,6,1970,1975
1904,Transportation - Sea and Air,1978,1,1970,1975
1905,Transportation - Sea and Air,1979,1,1970,1975
1906,Transportation - Sea and Air,1981,1,1980,1980
1907,Transportation - Sea and Air,1982,3,1980,1980
1908,Transportation - Sea and Air,1984,4,1980,1980
1909,Transportation - Sea and Air,1985,10,1980,1985
1910,Transportation - Sea and Air,1986,3,1980,1985
1911,Transportation - Sea and Air,1987,5,1980,1985
1912,Transportation - Sea and Air,1988,2,1980,1985
1913,Transportation - Sea and Air,1989,9,1980,1985
1914,Transportation - Sea and Air,1990,1,1990,1990
1915,Transportation - Sea and Air,1991,1,1990,1990
1916,Transportation - Sea and Air,1992,9,1990,1990
1917,Transportation - Sea and Air,1993,5,1990,1990
1918,Transportation - Sea and Air,1994,2,1990,1990
1919,Transportation - Sea and Air,1995,5,1990,1995
1920,Transportation - Sea and Air,1996,10,1990,1995
1921,Transportation - Sea and Air,1997,5,1990,1995
1922,Transportation - Sea and Air,1998,6,1990,1995
1923,Transportation - Sea and Air,1999,14,1990,1995
1924,Transportation - Sea and Air,2000,1,2000,2000
1925,Transportation - Sea and Air,2001,3,2000,2000
1926,Transportation - Sea and Air,2002,11,2000,2000
1927,Transportation - Sea and Air,2003,4,2000,2000
1928,Transportation - Sea and Air,2004,14,2000,2000
1929,Transportation - Sea and Air,2005,4,2000,2005
1930,Transportation - Sea and Air,2006,4,2000,2005
1931,Transportation - Sea and Air,2007,4,2000,2005
1932,Transportation - Sea and Air,2008,6,2000,2005
1933,Transportation - Sea and Air,2009,2,2000,2005
1934,Transportation - Sea and Air,2010,4,2010,2010
1935,Transportation - Sea and Air,2011,4,2010,2010
1936,Transportation - Sea and Air,2012,1,2010,2010
1937,Transportation - Sea and Air,2014,2,2010,2010
1938,Transportation - Sea and Air,2015,4,2010,2015
1939,Transportation - Sea and Air,2016,3,2010,2015
1940,Transportation - Sea and Air,2017,5,2010,2015
1941,Transportation - Sea and Air,2018,2,2010,2015
1942,Transportation - Sea and Air,2019,2,2010,2015
1943,Transportation - Sea and Air,2020,14,2020,2020
1944,Transportation - Sea and Air,2021,6,2020,2020
1945,Transportation - Sea and Air,2022,3,2020,2020
1946,Transportation - Sea and Air,2023,2,2020,2020
1947,Tubes and Hoses,1977,1,1970,1975
1948,Tubes and Hoses,1980,1,1980,1980
1949,Tubes and Hoses,1982,1,1980,1980
1950,Tubes and Hoses,1983,2,1980,1980
1951,Tubes and Hoses,1984,7,1980,1980
1952,Tubes and Hoses,1985,2,1980,1985
1953,Tubes and Hoses,1986,1,1980,1985
1954,Tubes and Hoses,1987,1,1980,1985
1955,Tubes and Hoses,1989,8,1980,1985
1956,Tubes and Hoses,1991,5,1990,1990
1957,Tubes and Hoses,1992,7,1990,1990
1958,Tubes and Hoses,1993,4,1990,1990
1959,Tubes and Hoses,1994,2,1990,1990
1960,Tubes and Hoses,1995,11,1990,1995
1961,Tubes and Hoses,1996,7,1990,1995
1962,Tubes and Hoses,1997,10,1990,1995
1963,Tubes and Hoses,1998,22,1990,1995
1964,Tubes and Hoses,1999,14,1990,1995
1965,Tubes and Hoses,2000,3,2000,2000
1966,Tubes and Hoses,2001,6,2000,2000
1967,Tubes and Hoses,2002,6,2000,2000
1968,Tubes and Hoses,2003,6,2000,2000
1969,Tubes and Hoses,2004,6,2000,2000
1970,Tubes and Hoses,2005,2,2000,2005
1971,Tubes and Hoses,2006,1,2000,2005
1972,Tubes and Hoses,2007,3,2000,2005
1973,Tubes and Hoses,2008,1,2000,2005
1974,Tubes and Hoses,2009,2,2000,2005
1975,Tubes and Hoses,2010,6,2010,2010
1976,Tubes and Hoses,2011,5,2010,2010
1977,Tubes and Hoses,2012,1,2010,2010
1978,Tubes and Hoses,2013,2,2010,2010
1979,Tubes and Hoses,2014,1,2010,2010
1980,Tubes and Hoses,2015,2,2010,2015
1981,Tubes and Hoses,2016,4,2010,2015
1982,Tubes and Hoses,2017,5,2010,2015
1983,Tubes and Hoses,2019,2,2010,2015
1984,Tubes and Hoses,2020,3,2020,2020
1985,Tubes and Hoses,2021,1,2020,2020
1986,Tubes and Hoses,2022,4,2020,2020
1987,Tubes and Hoses,2023,2,2020,2020
1988,Wheels and Tyres,1959,3,1950,1955
1989,Wheels and Tyres,1963,4,1960,1960
1990,Wheels and Tyres,1966,7,1960,1965
1991,Wheels and Tyres,1967,1,1960,1965
1992,Wheels and Tyres,1968,2,1960,1965
1993,Wheels and Tyres,1969,7,1960,1965
1994,Wheels and Tyres,1971,1,1970,1970
1995,Wheels and Tyres,1972,4,1970,1970
1996,Wheels and Tyres,1974,2,1970,1970
1997,Wheels and Tyres,1976,2,1970,1975
1998,Wheels and Tyres,1977,2,1970,1975
1999,Wheels and Tyres,1978,1,1970,1975
2000,Wheels and Tyres,1980,6,1980,1980
2001,Wheels and Tyres,1981,3,1980,1980
2002,Wheels and Tyres,1982,1,1980,1980
2003,Wheels and Tyres,1983,1,1980,1980
2004,Wheels and Tyres,1984,3,1980,1980
2005,Wheels and Tyres,1985,1,1980,1985
2006,Wheels and Tyres,1986,4,1980,1985
2007,Wheels and Tyres,1988,1,1980,1985
2008,Wheels and Tyres,1989,1,1980,1985
2009,Wheels and Tyres,1990,2,1990,1990
2010,Wheels and Tyres,1991,7,1990,1990
2011,Wheels and Tyres,1993,6,1990,1990
2012,Wheels and Tyres,1994,5,1990,1990
2013,Wheels and Tyres,1995,7,1990,1995
2014,Wheels and Tyres,1996,5,1990,1995
2015,Wheels and Tyres,1997,4,1990,1995
2016,Wheels and Tyres,1998,11,1990,1995
2017,Wheels and Tyres,1999,11,1990,1995
2018,Wheels and Tyres,2000,6,2000,2000
2019,Wheels and Tyres,2001,3,2000,2000
2020,Wheels and Tyres,2002,10,2000,2000
2021,Wheels and Tyres,2003,11,2000,2000
2022,Wheels and Tyres,2004,6,2000,2000
2023,Wheels and Tyres,2005,13,2000,2005
2024,Wheels and Tyres,2006,13,2000,2005
2025,Wheels and Tyres,2007,9,2000,2005
2026,Wheels and Tyres,2008,7,2000,2005
2027,Wheels and Tyres,2009,12,2000,2005
2028,Wheels and Tyres,2010,4,2010,2010
2029,Wheels and Tyres,2011,8,2010,2010
2030,Wheels and Tyres,2012,4,2010,2010
2031,Wheels and Tyres,2013,7,2010,2010
2032,Wheels and Tyres,2014,8,2010,2010
2033,Wheels and Tyres,2015,7,2010,2015
2034,Wheels and Tyres,2016,8,2010,2015
2035,Wheels and Tyres,2017,7,2010,2015
2036,Wheels and Tyres,2018,2,2010,2015
2037,Wheels and Tyres,2019,11,2010,2015
2038,Wheels and Tyres,2020,11,2020,2020
2039,Wheels and Tyres,2021,11,2020,2020
2040,Wheels and Tyres,2022,14,2020,2020
2041,Wheels and Tyres,2023,5,2020,2020
2042,Windows and Doors,1949,4,1940,1945
2043,Windows and Doors,1954,13,1950,1950
2044,Windows and Doors,1955,13,1950,1955
2045,Windows and Doors,1956,7,1950,1955
2046,Windows and Doors,1957,3,1950,1955
2047,Windows and Doors,1966,10,1960,1965
2048,Windows and Doors,1968,13,1960,1965
2049,Windows and Doors,1969,8,1960,1965
2050,Windows and Doors,1970,9,1970,1970
2051,Windows and Doors,1971,5,1970,1970
2052,Windows and Doors,1973,3,1970,1970
2053,Windows and Doors,1976,2,1970,1975
2054,Windows and Doors,1978,11,1970,1975
2055,Windows and Doors,1979,3,1970,1975
2056,Windows and Doors,1980,15,1980,1980
2057,Windows and Doors,1981,12,1980,1980
2058,Windows and Doors,1982,2,1980,1980
2059,Windows and Doors,1983,8,1980,1980
2060,Windows and Doors,1984,2,1980,1980
2061,Windows and Doors,1985,4,1980,1985
2062,Windows and Doors,1986,6,1980,1985
2063,Windows and Doors,1987,2,1980,1985
2064,Windows and Doors,1988,3,1980,1985
2065,Windows and Doors,1989,2,1980,1985
2066,Windows and Doors,1990,3,1990,1990
2067,Windows and Doors,1991,7,1990,1990
2068,Windows and Doors,1992,1,1990,1990
2069,Windows and Doors,1993,5,1990,1990
2070,Windows and Doors,1994,4,1990,1990
2071,Windows and Doors,1995,5,1990,1995
2072,Windows and Doors,1996,6,1990,1995
2073,Windows and Doors,1997,7,1990,1995
2074,Windows and Doors,1998,10,1990,1995
2075,Windows and Doors,1999,10,1990,1995
2076,Windows and Doors,2000,5,2000,2000
2077,Windows and Doors,2001,5,2000,2000
2078,Windows and Doors,2003,10,2000,2000
2079,Windows and Doors,2004,2,2000,2000
2080,Windows and Doors,2005,2,2000,2005
2081,Windows and Doors,2006,3,2000,2005
2082,Windows and Doors,2007,4,2000,2005
2083,Windows and Doors,2008,19,2000,2005
2084,Windows and Doors,2009,4,2000,2005
2085,Windows and Doors,2010,7,2010,2010
2086,Windows and Doors,2011,4,2010,2010
2087,Windows and Doors,2012,1,2010,2010
2088,Windows and Doors,2013,2,2010,2010
2089,Windows and Doors,2014,5,2010,2010
2090,Windows and Doors,2015,11,2010,2015
2091,Windows and Doors,2016,7,2010,2015
2092,Windows and Doors,2017,5,2010,2015
2093,Windows and Doors,2018,13,2010,2015
2094,Windows and Doors,2019,14,2010,2015
2095,Windows and Doors,2020,4,2020,2020
2096,Windows and Doors,2021,5,2020,2020
2097,Windows and Doors,2022,9,2020,2020
2098,Windows and Doors,2023,6,2020,2020
2099,Windscreens and Fuselage,1974,2,1970,1970
2100,Windscreens and Fuselage,1976,1,1970,1975
2101,Windscreens and Fuselage,1980,1,1980,1980
2102,Windscreens and Fuselage,1982,1,1980,1980
2103,Windscreens and Fuselage,1983,3,1980,1980
2104,Windscreens and Fuselage,1984,1,1980,1980
2105,Windscreens and Fuselage,1985,2,1980,1985
2106,Windscreens and Fuselage,1986,3,1980,1985
2107,Windscreens and Fuselage,1987,3,1980,1985
2108,Windscreens and Fuselage,1988,1,1980,1985
2109,Windscreens and Fuselage,1989,1,1980,1985
2110,Windscreens and Fuselage,1990,2,1990,1990
2111,Windscreens and Fuselage,1991,7,1990,1990
2112,Windscreens and Fuselage,1992,2,1990,1990
2113,Windscreens and Fuselage,1993,1,1990,1990
2114,Windscreens and Fuselage,1994,2,1990,1990
2115,Windscreens and Fuselage,1995,6,1990,1995
2116,Windscreens and Fuselage,1996,2,1990,1995
2117,Windscreens and Fuselage,1997,2,1990,1995
2118,Windscreens and Fuselage,1998,6,1990,1995
2119,Windscreens and Fuselage,1999,8,1990,1995
2120,Windscreens and Fuselage,2000,6,2000,2000
2121,Windscreens and Fuselage,2001,12,2000,2000
2122,Windscreens and Fuselage,2002,27,2000,2000
2123,Windscreens and Fuselage,2003,12,2000,2000
2124,Windscreens and Fuselage,2004,11,2000,2000
2125,Windscreens and Fuselage,2005,3,2000,2005
2126,Windscreens and Fuselage,2006,9,2000,2005
2127,Windscreens and Fuselage,2007,7,2000,2005
2128,Windscreens and Fuselage,2008,10,2000,2005
2129,Windscreens and Fuselage,2009,6,2000,2005
2130,Windscreens and Fuselage,2010,16,2010,2010
2131,Windscreens and Fuselage,2011,19,2010,2010
2132,Windscreens and Fuselage,2012,10,2010,2010
2133,Windscreens and Fuselage,2013,12,2010,2010
2134,Windscreens and Fuselage,2014,6,2010,2010
2135,Windscreens and Fuselage,2015,18,2010,2015
2136,Windscreens and Fuselage,2016,16,2010,2015
2137,Windscreens and Fuselage,2017,23,2010,2015
2138,Windscreens and Fuselage,2018,9,2010,2015
2139,Windscreens and Fuselage,2019,15,2010,2015
2140,Windscreens and Fuselage,2020,20,2020,2020
2141,Windscreens and Fuselage,2021,22,2020,2020
2142,Windscreens and Fuselage,2022,28,2020,2020
2143,Windscreens and Fuselage,2023,13,2020,2020
2144,Znap,1998,19,1990,1995
2145,Znap,1999,3,1990,1995
