,set_num,name,year,theme_id,num_parts,img_url,id,has_parent_id,parent_id,parent_id_name,theme_name,count,cat1,cat2,cat3,brandname,studio,5year,decade
8248,970121-1,Red Bands (Pack of 25),2002,524,25.0,https://cdn.rebrickable.com/media/sets/970121-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8249,970122-1,Small White Bands (Pack of 24),2002,524,24.0,https://cdn.rebrickable.com/media/sets/970122-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8250,970600-1,1 x 2 Plate with Slides (Pack of 100),2002,524,100.0,https://cdn.rebrickable.com/media/sets/970600-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8251,970639-1,2 x 2 Skid Plates (Pack of 50),2002,524,50.0,https://cdn.rebrickable.com/media/sets/970639-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8252,970653-1,Pole Reversing Switch,2003,524,1.0,https://cdn.rebrickable.com/media/sets/970653-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8253,970661-1,Skeleton and Ghost for Amusement Park Set,2002,524,70.0,https://cdn.rebrickable.com/media/sets/970661-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8254,970669-1,Special Elements for Simple Machines Set,2002,524,49.0,https://cdn.rebrickable.com/media/sets/970669-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8255,970670-1,Special Elements for Team Challenge Set,2002,524,288.0,https://cdn.rebrickable.com/media/sets/970670-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8256,970671-1,Special Elements for Cities and Transportation Set,2002,524,119.0,https://cdn.rebrickable.com/media/sets/970671-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8257,970672-1,Special Elements for Amusement Park Set,2002,524,78.0,https://cdn.rebrickable.com/media/sets/970672-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8258,970673-1,Special Elements for ROBO Technology Set,2002,524,71.0,https://cdn.rebrickable.com/media/sets/970673-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8259,970674-1,Car Project Set,2002,524,79.0,https://cdn.rebrickable.com/media/sets/970674-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8260,970675-1,House Project Set,2002,524,80.0,https://cdn.rebrickable.com/media/sets/970675-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8261,970676-1,Bug Project Set,2002,524,83.0,https://cdn.rebrickable.com/media/sets/970676-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8262,970677-1,Gadget Project Set,2002,524,48.0,https://cdn.rebrickable.com/media/sets/970677-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8263,970678-1,Special Elements for eLAB Renewable Energy Set,2002,524,315.0,https://cdn.rebrickable.com/media/sets/970678-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8264,970679-1,Special Elements For Mechanical Engineering Set,2004,524,130.0,https://cdn.rebrickable.com/media/sets/970679-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8265,970680-1,Special Elements for Early Simple Machines Set,2002,524,19.0,https://cdn.rebrickable.com/media/sets/970680-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8266,970683-1,Black Plates - Large Package,2002,524,165.0,https://cdn.rebrickable.com/media/sets/970683-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8267,970684-1,Wheels (Tires hubs axle plates and bricks),2002,524,184.0,https://cdn.rebrickable.com/media/sets/970684-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8268,970686-1,Roof Tiles,2002,524,180.0,https://cdn.rebrickable.com/media/sets/970686-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8269,970687-1,Team Challenge Upgrade Kit,2002,524,95.0,https://cdn.rebrickable.com/media/sets/970687-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8270,9857-1,Assortment of Plate Pieces,1992,524,166.0,https://cdn.rebrickable.com/media/sets/9857-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1990,1990
8271,9864-1,Green Building Plates,1992,524,3.0,https://cdn.rebrickable.com/media/sets/9864-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1990,1990
8272,9869-1,Building Plates (24 x 24),1992,524,3.0,https://cdn.rebrickable.com/media/sets/9869-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1990,1990
8273,9892-1,Brick Separators,1995,524,2.0,https://cdn.rebrickable.com/media/sets/9892-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8274,9894-1,Two Screwdrivers,1987,524,2.0,https://cdn.rebrickable.com/media/sets/9894-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1985,1980
8275,991118-1,3M Connecting Lead (Set of 2),2002,524,2.0,https://cdn.rebrickable.com/media/sets/991118-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8276,991331-1,Small Wide Tire & Hub (Pack of 8 each),2007,524,16.0,https://cdn.rebrickable.com/media/sets/991331-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2005,2000
8277,991335-1,Swivel Magnet Pack (Pack of 10 each),2007,524,20.0,https://cdn.rebrickable.com/media/sets/991335-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2005,2000
8278,9929-1,Plates Red,1998,524,72.0,https://cdn.rebrickable.com/media/sets/9929-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8279,9930-1,Plates Blue,1998,524,72.0,https://cdn.rebrickable.com/media/sets/9930-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8280,9931-1,Plates Yellow,1998,524,72.0,https://cdn.rebrickable.com/media/sets/9931-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8281,9932-1,Plates Black,1998,524,72.0,https://cdn.rebrickable.com/media/sets/9932-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8282,9933-1,Basic Bricks (red),1999,524,62.0,https://cdn.rebrickable.com/media/sets/9933-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8283,9934-1,Basic Bricks (yellow),1999,524,62.0,https://cdn.rebrickable.com/media/sets/9934-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8284,9935-1,Basic Bricks (black),1999,524,62.0,https://cdn.rebrickable.com/media/sets/9935-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8285,9936-1,Weight Elements,1998,524,2.0,https://cdn.rebrickable.com/media/sets/9936-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8286,9940-1,Rubber Bands and String,1999,524,36.0,https://cdn.rebrickable.com/media/sets/9940-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8287,9947-1,Figures,1998,524,16.0,https://cdn.rebrickable.com/media/sets/9947-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1995,1990
8288,9954-1,Special Elements for Mini Sets,2001,524,55.0,https://cdn.rebrickable.com/media/sets/9954-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8289,9959-1,Special Elements for Intelligent House Building Set,2001,524,41.0,https://cdn.rebrickable.com/media/sets/9959-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,2000,2000
8290,9962-1,Flat Tiles,1994,524,12.0,https://cdn.rebrickable.com/media/sets/9962-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1990,1990
8291,9972-1,Plates (Red),1994,524,88.0,https://cdn.rebrickable.com/media/sets/9972-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1990,1990
8292,9973-1,Plates (Blue),1994,524,88.0,https://cdn.rebrickable.com/media/sets/9973-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1990,1990
8293,9974-1,Plates (Yellow),1994,524,88.0,https://cdn.rebrickable.com/media/sets/9974-1.jpg,524,1,507,Educational and Dacta,Service Packs,1,main,Educational and Dacta,Service Packs,subset,notgiven,1990,1990
8294,45003-1,Soft Starter Set,2013,526,84.0,https://cdn.rebrickable.com/media/sets/45003-1.jpg,526,1,507,Educational and Dacta,Soft Bricks,1,main,Educational and Dacta,Soft Bricks,subset,notgiven,2010,2010
8295,9020-1,Soft Starter Set,1998,526,84.0,https://cdn.rebrickable.com/media/sets/9020-1.jpg,526,1,507,Educational and Dacta,Soft Bricks,1,main,Educational and Dacta,Soft Bricks,subset,notgiven,1995,1990
8296,9021-1,Medium Set of Soft Bricks,1999,526,52.0,https://cdn.rebrickable.com/media/sets/9021-1.jpg,526,1,507,Educational and Dacta,Soft Bricks,1,main,Educational and Dacta,Soft Bricks,subset,notgiven,1995,1990
8297,9022-1,Extra Soft Bricks,1999,526,32.0,https://cdn.rebrickable.com/media/sets/9022-1.jpg,526,1,507,Educational and Dacta,Soft Bricks,1,main,Educational and Dacta,Soft Bricks,subset,notgiven,1995,1990
8298,9023-1,Soft Brick Activity Set,2000,526,14.0,https://cdn.rebrickable.com/media/sets/9023-1.jpg,526,1,507,Educational and Dacta,Soft Bricks,1,main,Educational and Dacta,Soft Bricks,subset,notgiven,2000,2000
8299,9024-1,Soft Imagination Set,2004,526,48.0,https://cdn.rebrickable.com/media/sets/9024-1.jpg,526,1,507,Educational and Dacta,Soft Bricks,1,main,Educational and Dacta,Soft Bricks,subset,notgiven,2000,2000
8300,9320-1,Voyage into Space,2003,527,637.0,https://cdn.rebrickable.com/media/sets/9320-1.jpg,527,1,507,Educational and Dacta,Space,1,main,Educational and Dacta,Space,subset,notgiven,2000,2000
8301,9355-1,Space Set,1990,527,559.0,https://cdn.rebrickable.com/media/sets/9355-1.jpg,527,1,507,Educational and Dacta,Space,1,main,Educational and Dacta,Space,subset,notgiven,1990,1990
8302,1077-1,Supplementary Set,1976,528,172.0,https://cdn.rebrickable.com/media/sets/1077-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1975,1970
8303,2000457-1,SPIKE Prime Elements Set,2020,528,374.0,https://cdn.rebrickable.com/media/sets/2000457-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2020,2020
8304,45497-1,Small Storage,2017,528,0.0,https://cdn.rebrickable.com/media/sets/45497-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2015,2010
8305,45498-1,Medium Storage Bin (Black),2017,528,16.0,https://cdn.rebrickable.com/media/sets/45498-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2015,2010
8306,45499-1,Sorting Top Tray,2017,528,12.0,https://cdn.rebrickable.com/media/sets/45499-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2015,2010
8307,9001-2,Medium Storage Bin (Blue),2007,528,2.0,https://cdn.rebrickable.com/media/sets/9001-2.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2005,2000
8308,9241-1,Wheels Set,2007,528,360.0,https://cdn.rebrickable.com/media/sets/9241-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2005,2000
8309,9243-1,Doors Windows and Roof Tiles,2002,528,270.0,https://cdn.rebrickable.com/media/sets/9243-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2000,2000
8310,9256-1,"Faces, Fences, Wheels and Windows",1991,528,110.0,https://cdn.rebrickable.com/media/sets/9256-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1990,1990
8311,9257-1,Pullback Motor,1992,528,12.0,https://cdn.rebrickable.com/media/sets/9257-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1990,1990
8312,9265-1,Roof Tiles,1998,528,250.0,https://cdn.rebrickable.com/media/sets/9265-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1995,1990
8313,9269-1,Wheels,1998,528,360.0,https://cdn.rebrickable.com/media/sets/9269-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1995,1990
8314,9274-1,Doors and Windows,1998,528,260.0,https://cdn.rebrickable.com/media/sets/9274-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1995,1990
8315,9279-2,Small Lego System Baseplates,2008,528,9.0,https://cdn.rebrickable.com/media/sets/9279-2.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2005,2000
8316,9286-1,Large Building Plates,1998,528,4.0,https://cdn.rebrickable.com/media/sets/9286-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1995,1990
8317,9286-2,Large Building Plates,2004,528,4.0,https://cdn.rebrickable.com/media/sets/9286-2.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2000,2000
8318,9384-1,Bricks,2010,528,884.0,https://cdn.rebrickable.com/media/sets/9384-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2010,2010
8319,9386-1,Doors Windows & Roof Tiles,2010,528,278.0,https://cdn.rebrickable.com/media/sets/9386-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2010,2010
8320,9387-1,Wheels Set,2011,528,286.0,https://cdn.rebrickable.com/media/sets/9387-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2010,2010
8321,9388-1,Small Building Plates,2012,528,22.0,https://cdn.rebrickable.com/media/sets/9388-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2010,2010
8322,9641-1,Pneumatics Add-on Set for Machines & Mechanisms,2008,528,31.0,https://cdn.rebrickable.com/media/sets/9641-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2005,2000
8323,9840-1,Storage Solution (6-Pack),2006,528,12.0,https://cdn.rebrickable.com/media/sets/9840-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2005,2000
8324,991268-1,Special Elements Pack,2009,528,674.0,https://cdn.rebrickable.com/media/sets/991268-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2005,2000
8325,991319-1,Medium Storage Bin (Gray),2008,528,2.0,https://cdn.rebrickable.com/media/sets/991319-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,2005,2000
8326,9919-1,X-Large Storage Bin - 3 Pack,1997,528,6.0,https://cdn.rebrickable.com/media/sets/9919-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1995,1990
8327,9920-1,X-Large Storage Bin (Yellow),1990,528,2.0,https://cdn.rebrickable.com/media/sets/9920-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1990,1990
8328,9921-1,Large Storage Bin,1995,528,2.0,https://cdn.rebrickable.com/media/sets/9921-1.jpg,528,1,507,Educational and Dacta,Supplemental,1,main,Educational and Dacta,Supplemental,subset,notgiven,1995,1990
8329,2000443-1,Workshop Kit Freewheeler,2015,529,91.0,https://cdn.rebrickable.com/media/sets/2000443-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2015,2010
8330,45601-1,Large Hub,2020,529,2.0,https://cdn.rebrickable.com/media/sets/45601-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8331,45602-1,Large Angular Motor,2020,529,1.0,https://cdn.rebrickable.com/media/sets/45602-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8332,45603-1,Medium Angular Motor,2020,529,1.0,https://cdn.rebrickable.com/media/sets/45603-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8333,45604-1,Distance Sensor,2020,529,1.0,https://cdn.rebrickable.com/media/sets/45604-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8334,45605-1,Color Sensor,2020,529,1.0,https://cdn.rebrickable.com/media/sets/45605-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8335,45606-1,Force Sensor,2020,529,1.0,https://cdn.rebrickable.com/media/sets/45606-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8336,45607-1,Small Angular Motor,2021,529,1.0,https://cdn.rebrickable.com/media/sets/45607-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8337,45608-1,3×3 Color Light Matrix,2021,529,1.0,https://cdn.rebrickable.com/media/sets/45608-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8338,45609-1,Small Hub,2021,529,2.0,https://cdn.rebrickable.com/media/sets/45609-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8339,45610-1,Large Hub Battery,2020,529,1.0,https://cdn.rebrickable.com/media/sets/45610-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8340,45611-1,Micro USB Connector Cable,2020,529,1.0,https://cdn.rebrickable.com/media/sets/45611-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8341,45612-1,Small Hub Battery,2021,529,1.0,https://cdn.rebrickable.com/media/sets/45612-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2020,2020
8342,5003466-1,Simple Machines with Teacher's Guide,2014,529,1.0,https://cdn.rebrickable.com/media/sets/5003466-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2010,2010
8343,5003476-1,Homeschool Simple and Motorized Mechanisms Renewable Energy Bundle,2014,529,2.0,https://cdn.rebrickable.com/media/sets/5003476-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2010,2010
8344,5003477-1,Homeschool Simple and Motorized Mechanisms Pneumatics Bundle,2016,529,2.0,https://cdn.rebrickable.com/media/sets/5003477-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2015,2010
8345,9380-1,Lego Technic Racers,1998,529,0.0,https://cdn.rebrickable.com/media/sets/9380-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8346,951-2,Lego TC logo Starter Pack,1988,529,13.0,https://cdn.rebrickable.com/media/sets/951-2.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1985,1980
8347,9604-1,Technic and Pneumatic Elements,1992,529,128.0,https://cdn.rebrickable.com/media/sets/9604-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8348,9607-1,Technology Activity Set,1994,529,318.0,https://cdn.rebrickable.com/media/sets/9607-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8349,9608-1,Teacher's Guide for Technology Group Activity Set,1994,529,16.0,https://cdn.rebrickable.com/media/sets/9608-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8350,9610-1,Gear Set,1993,529,76.0,https://cdn.rebrickable.com/media/sets/9610-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8351,9612-1,Lever Set,1993,529,65.0,https://cdn.rebrickable.com/media/sets/9612-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8352,9614-1,Pulley Set,1995,529,77.0,https://cdn.rebrickable.com/media/sets/9614-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8353,9616-1,Wheels and Axles Mini Set,1995,529,82.0,https://cdn.rebrickable.com/media/sets/9616-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8354,9617-1,Pneumatics I: Introduction to Air Power Set,1997,529,98.0,https://cdn.rebrickable.com/media/sets/9617-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8355,9618-1,Structures Set,1997,529,443.0,https://cdn.rebrickable.com/media/sets/9618-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8356,9630-1,Simple Mechanisms Set,1997,529,219.0,https://cdn.rebrickable.com/media/sets/9630-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8357,9631-1,Simple and Motorized Machines Activity Pack,1997,529,24.0,https://cdn.rebrickable.com/media/sets/9631-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8358,9632-1,Science & Technology Base Set,2006,529,357.0,https://cdn.rebrickable.com/media/sets/9632-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2005,2000
8359,9640-1,Gears Classroom Pack,1994,529,0.0,https://cdn.rebrickable.com/media/sets/9640-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8360,9642-1,Levers Classroom Pack,1994,529,0.0,https://cdn.rebrickable.com/media/sets/9642-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8361,9644-1,Pulley Classroom Pack,1994,529,0.0,https://cdn.rebrickable.com/media/sets/9644-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8362,9645-1,Motorized Simple Machines Set,1997,529,0.0,https://cdn.rebrickable.com/media/sets/9645-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1995,1990
8363,9646-1,Wheel and Axle Classroom Pack,1994,529,0.0,https://cdn.rebrickable.com/media/sets/9646-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1990,1990
8364,9649-1,Technology Resource Set,2003,529,1154.0,https://cdn.rebrickable.com/media/sets/9649-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2000,2000
8365,9660-2,Motorized Mechanisms Set,2008,529,0.0,https://cdn.rebrickable.com/media/sets/9660-2.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2005,2000
8366,9700-1,Technic Control Center,1987,529,472.0,https://cdn.rebrickable.com/media/sets/9700-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1985,1980
8367,991526-1,Homeschool Introduction to Simple and Motorized Mechanisms Pack,2009,529,1.0,https://cdn.rebrickable.com/media/sets/991526-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,2005,2000
8368,9975-1,Simple Machines,1987,529,122.0,https://cdn.rebrickable.com/media/sets/9975-1.jpg,529,1,507,Educational and Dacta,Technic,1,main,Educational and Dacta,Technic,subset,notgiven,1985,1980
8369,1053-1,Community Buildings,1984,533,899.0,https://cdn.rebrickable.com/media/sets/1053-1.jpg,533,1,507,Educational and Dacta,Town,1,main,Educational and Dacta,Town,subset,notgiven,1980,1980
8370,1060-1,Road Plates and Signs,1981,533,30.0,https://cdn.rebrickable.com/media/sets/1060-1.jpg,533,1,507,Educational and Dacta,Town,1,main,Educational and Dacta,Town,subset,notgiven,1980,1980
8371,1062-1,Town Vehicles,1980,533,179.0,https://cdn.rebrickable.com/media/sets/1062-1.jpg,533,1,507,Educational and Dacta,Town,1,main,Educational and Dacta,Town,subset,notgiven,1980,1980
8372,1063-1,Community Workers,1985,533,169.0,https://cdn.rebrickable.com/media/sets/1063-1.jpg,533,1,507,Educational and Dacta,Town,1,main,Educational and Dacta,Town,subset,notgiven,1985,1980
8373,1064-1,Dacta Buildings,1981,533,419.0,https://cdn.rebrickable.com/media/sets/1064-1.jpg,533,1,507,Educational and Dacta,Town,1,main,Educational and Dacta,Town,subset,notgiven,1980,1980
8374,1066-1,36 Little People + Accessories,1982,533,174.0,https://cdn.rebrickable.com/media/sets/1066-1.jpg,533,1,507,Educational and Dacta,Town,1,main,Educational and Dacta,Town,subset,notgiven,1980,1980
